eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
339.97,17.3,321.72,15.61,1401,0.008952434,0.11519369,2.1197937,-0.016379653,0.3227215,0.8301367610692978,123,31488,1441.0061084869994,2015232
330.94,16.88,318.18,15.7,1399,0.009681982,0.12868245,2.096997,-0.018715745,0.27452183,0.8274297416210175,124,31744,1452.7111242719984,2031616
329.88,16.62,314.64,15.86,1402,0.010402005,0.13991292,2.1093915,-0.018970631,0.28324702,0.848059892654419,125,32000,1464.3970086739973,2048000
323.19,16.85,332.22,16.86,1397,0.014878445,0.19340007,2.1062105,-0.020348594,0.28763542,0.8433563411235809,126,32256,1476.1186485809994,2064384
314.99,15.61,312.98,15.15,1405,0.013035651,0.16760254,2.0969107,-0.008371164,0.3941921,0.8152403235435486,127,32512,1487.7784782859999,2080768
314.76,14.71,307.33,15.19,1398,0.0126395365,0.16160075,2.040991,-0.02091706,0.32969394,0.8081786185503006,128,32768,1499.4978092870006,2097152
333.27,16.84,350.91,19.62,1398,0.014263663,0.1862793,2.0732915,-0.017938467,0.30936548,0.8423702567815781,129,33024,1511.2161298499996,2113536
341.42,17.09,358.79,19.15,1403,0.0145045435,0.18218994,2.088597,-0.022407299,0.25870973,0.8407189697027206,130,33280,1522.8907149000006,2129920
337.46,17.45,338.52,17.08,1394,0.010094696,0.13568115,2.0728056,-0.018755214,0.2504405,0.8484589904546738,131,33536,1534.6399503819994,2146304
333.4,17.17,330.58,17.11,1390,0.009676772,0.12813313,2.0657146,-0.018197937,0.25284442,0.8424363136291504,132,33792,1546.4218728060005,2162688
324.29,16.62,318.66,15.11,1194,0.014191776,0.18318684,2.077645,-0.019090706,0.2605482,0.8434210121631622,133,34048,1560.133824870998,2179072
335.0,18.13,324.46,16.64,1184,0.011661536,0.15604655,2.0897276,-0.020814434,0.25134924,0.8385461866855621,134,34304,1573.9657531390003,2195456
344.45,17.53,338.72,18.69,1180,0.01191185,0.1605428,2.0878224,-0.018112784,0.32005778,0.8207539916038513,135,34560,1587.8409559869979,2211840
321.69,15.66,318.03,16.52,1265,0.011893784,0.15669759,2.0924594,-0.018050035,0.26380047,0.850658118724823,136,34816,1600.78601154,2228224
317.11,15.44,329.68,17.16,1394,0.011369276,0.15138753,2.091894,-0.019018257,0.19749427,0.880605936050415,137,35072,1612.5349993399977,2244608
353.53,19.23,337.52,17.26,1391,0.010147364,0.13405354,2.0705678,-0.018605364,0.2325748,0.861209362745285,138,35328,1624.3096130599988,2260992
354.93,19.35,342.94,17.84,1407,0.0123367915,0.15804036,2.1006937,-0.020863542,0.22891963,0.8463217616081238,139,35584,1635.950887633,2277376
331.56,16.37,329.96,16.72,1375,0.012985648,0.166097,2.1196196,-0.017964842,0.27602902,0.8299464136362076,140,35840,1647.8657854039993,2293760
340.0,16.8,315.73,14.89,1404,0.015351354,0.19077556,2.1095622,-0.02263899,0.2207666,0.8226106017827988,141,36096,1659.529648282998,2310144
343.53,18.81,315.19,14.34,1401,0.010645007,0.14471436,2.1038918,-0.021800527,0.20025666,0.883720837533474,142,36352,1671.2225462589995,2326528
347.59,18.45,338.77,15.97,1400,0.011415035,0.14982097,2.1040404,-0.019479828,0.27951357,0.8444825708866119,143,36608,1682.925307734,2342912
333.51,17.03,341.71,17.21,1393,0.0100512495,0.13323975,2.0933025,-0.019353682,0.22891498,0.8535927832126617,144,36864,1694.6817419079998,2359296
332.74,17.74,332.74,17.52,1401,0.010244809,0.1324056,2.1108127,-0.020028131,0.25688595,0.8425376564264297,145,37120,1706.3694859290008,2375680
351.88,18.69,342.03,17.44,1402,0.00962538,0.12618001,2.096821,-0.020935131,0.24158621,0.8168521672487259,146,37376,1718.0500903350003,2392064
352.36,18.89,328.06,15.07,1402,0.013749592,0.1708374,2.0804021,-0.015818762,0.2538247,0.8493234664201736,147,37632,1729.7365755270002,2408448
362.02,20.44,334.29,16.06,1405,0.01320318,0.18184407,2.0784922,-0.013290785,0.24901001,0.8631027191877365,148,37888,1741.3905348459994,2424832
